sw krw krn krwf krnf vw vn force pw pn wet peff
0.083231928 0.54244347 451.7946 0.03793769 430.85314 5.9526129e-06 0.0049578592 5e-06 0.32671826 0.33383615 777128.32 0.0022107409
0.083240274 0.51993539 451.78697 0.022452162 430.84509 5.7056159e-06 0.0049577755 5e-06 0.32671998 0.33383606 777140.46 0.0022108882
0.083245585 0.54143632 451.81263 0.032151331 430.87205 5.9415607e-06 0.004958057 5e-06 0.32672109 0.33383604 777112.91 0.0022106577
0.083244371 0.5545595 451.85168 0.045675149 430.91518 6.0855706e-06 0.0049584855 5e-06 0.32672848 0.33383625 777043.14 0.0022104028
0.083251959 0.54427769 451.84341 0.040031442 430.9056 5.9727411e-06 0.0049583948 5e-06 0.32673102 0.3338361 777055.21 0.0022104934
0.083255752 0.54987368 451.82961 0.030825563 430.90473 6.0341498e-06 0.0049582434 5e-06 0.32673277 0.33383596 777068.69 0.0022105335
0.083261671 0.55587514 451.83137 0.027418556 430.9183 6.1000081e-06 0.0049582627 5e-06 0.3267353 0.33383579 777084.75 0.0022104956
0.083265616 0.56616668 451.85708 0.03252617 430.94014 6.2129443e-06 0.0049585449 5e-06 0.32673666 0.33383563 777102.04 0.0022103197
0.083264706 0.56923125 451.84835 0.028120182 430.94015 6.246574e-06 0.004958449 5e-06 0.32673904 0.33383549 777117.32 0.0022103474
0.083263188 0.57479387 451.84939 0.032261507 430.94443 6.3076165e-06 0.0049584604 5e-06 0.32674148 0.33383533 777135.37 0.0022103151
0.083270624 0.57792648 451.83184 0.033906555 430.92604 6.3419928e-06 0.0049582679 5e-06 0.32674364 0.33383518 777154.13 0.0022103855
0.083272445 0.58116681 451.81179 0.029262006 430.91481 6.3775513e-06 0.0049580478 5e-06 0.3267458 0.33383502 777172.21 0.0022104677
0.083274873 0.57229812 451.82311 0.032883886 430.92126 6.2802289e-06 0.0049581721 5e-06 0.32674683 0.33383484 777188.75 0.0022104557
0.083278515 0.58717148 451.8421 0.047216427 430.94383 6.4434447e-06 0.0049583805 5e-06 0.326751 0.33383451 777197.08 0.0022102902
0.083281246 0.3768679 453.46214 -0.094434643 432.43326 4.135636e-06 0.0049761582 5e-06 0.32678679 0.33383138 777160.23 0.0022034245
0.083280184 0.49623596 454.31234 -0.02028851 433.2201 5.4455454e-06 0.0049854881 5e-06 0.32679029 0.33383107 777164.79 0.0021987272
0.083278666 0.51197451 454.72728 -0.0091992774 433.59375 5.6182555e-06 0.0049900415 5e-06 0.3267931 0.33383084 777181.08 0.0021966471
0.083280791 0.4841458 454.95333 -0.015255517 433.78469 5.3128716e-06 0.0049925221 5e-06 0.32679547 0.33383063 777196 0.0021956911
0.083278666 0.48937488 455.06569 -0.0046980638 433.89537 5.370254e-06 0.0049937552 5e-06 0.32679794 0.33383048 777194.12 0.0021951243
0.083277452 0.48056568 455.16237 -0.0047222449 433.98562 5.2735845e-06 0.0049948161 5e-06 0.3267984 0.33383028 777187.85 0.002194701
